ndc,count,drug,gsn
501410507.0,219.0,Hydrocortisone Acetate Ointment 1%,016653
62559015304.0,572.0,Opium Tincture (morphine 10 mg/mL),004261
58063070510.0,203.0,pilocarpine HCl,021731
16590020644.0,13.0,Silver Sulfadiazine 1% Cream,007669
67457085350.0,305.0,AcetaZOLamide Sodium,008163
641611610.0,196.0,Ampicillin-Sulbactam,008920
60687037321.0,324.0,Ezetimibe,051214
68774060001.0,18.0,Albuterol Sulfate (Extended Release),051197
4014401.0,319.0,Calcitriol,002185
60687012201.0,437.0,PredniSONE,006753
44567022210.0,125.0,Nafcillin,008968
76329124001.0,172.0,Phytonadione,002303
17478010112.0,29.0,Tropicamide 0.5% Ophth Soln,007872
378087399.0,662.0,Clonidine Patch 0.3 mg/24 hr,000345
25010021027.0,236.0,Ethacrynate Sodium,008200
25010020515.0,196.0,Ethacrynic Acid,008201
781149731.0,523.0,Azithromycin,027252
54458111.0,803.0,Mercaptopurine,008802
42023012401.0,162.0,Dantrolene,004667
50458030201.0,248.0,Risperidone,042923
24338020016.0,405.0,NiMODipine,071104
12496120803.0,100.0,Buprenorphine-Naloxone Film (8mg-2mg),066636
67457019710.0,127.0,Tranexamic Acid Oral Solution,068183
68084024001.0,197.0,Midodrine,017118
63323041710.0,168.0,Cisatracurium Besylate,024614
6362836.0,286.0,Dorzolamide 2%/Timolol 0.5% Ophth.,039531
50242010039.0,482.0,Dornase alfa,021416
67457018120.0,78.0,Ketamine,003565
378026101.0,106.0,Ketoconazole,009544
93681573.0,87.0,budesonide,046525
131248035.0,401.0,Lacosamide,064435
60687042025.0,41.0,RITONAvir,066047
378223393.0,17.0,Efavirenz,049849
69097044403.0,5.0,atazanavir,052747
54040713.0,20.0,RITONAvir,066047
5534323.0,249.0,Minocycline,009227
781106101.0,89.0,ALPRAZolam,003773
54868175201.0,42.0,Propylthiouracil,006673
69419068.0,657.0,Sildenafil,059211
51079038520.0,139.0,CarBAMazepine,004558
61553031713.0,12.0,Bupivacaine 0.125%  (ON-Q Pump),066199
13811068230.0,116.0,ARIPiprazole,051334
50268061613.0,343.0,OLANZapine (Disintegrating Tablet),045191
67457025102.0,171.0,Dexmedetomidine,044671
53746064101.0,168.0,Flecainide Acetate,000265
63739036710.0,385.0,Isosorbide Dinitrate,000508
68180012401.0,96.0,cephalexin,009046
93414656.0,425.0,Levalbuterol Neb,041848
55513016001.0,146.0,Blinatumomab,073187
944381001.0,36.0,Pegaspargase,021614
143951101.0,205.0,Etoposide,008841
169720101.0,131.0,Factor 7a recombinant ,063985
469042099.0,88.0,Isavuconazonium sulfate,073653
24586001.0,6.0,Clofarabine,058571
68727080001.0,31.0,Defibrotide *NF*,070243
16729027730.0,171.0,Methotrexate Sodium P.F.,051610
6307604.0,140.0,Letermovir,077899
6500401.0,26.0,Letermovir,077901
25021024110.0,132.0,Busulfan,063053
61703035038.0,343.0,Methotrexate Sodium,008798
63323019202.0,50.0,Fludarabine Phosphate,058106
25021022160.0,15.0,Melphalan,019196
55111029209.0,406.0,Ciprofloxacin HCl,022479
781139213.0,249.0,Haloperidol,003973
59572041521.0,27.0,Lenalidomide,061113
527131301.0,28.0,pilocarpine HCl,021731
9041701.0,208.0,Testosterone Cypionate,003148
68180067711.0,221.0,OSELTAMivir,043706
338101741.0,83.0,Nafcillin,015355
338068704.0,455.0,Potassium Chl 40 mEq / 1000 mL D5W,001951
83002730.0,25.0,Carbamazepine,004558
555095202.0,101.0,Dextroamphetamine,005011
83005232.0,139.0,Carbamazepine Chewable Tabs,004559
60687014994.0,23.0,capecitabine,039781
61958120101.0,163.0,Stribild,069883
50268017715.0,175.0,Cilostazol,037978
245018001.0,315.0,Divalproex (DELayed Release),004538
66479002182.0,194.0,Aminocaproic Acid,006504
173023044.0,13.0,Digoxin Immune Fab,002582
55253080130.0,386.0,Modafinil,025848
70860070002.0,82.0,Ketorolac,039499
48433020230.0,360.0,Mineral Oil,002997
65162089703.0,378.0,ARIPiprazole,052898
55150018810.0,37.0,Tranexamic Acid,068183
338634602.0,433.0,5% Dextrose (EXCEL BAG),001972
61703034250.0,167.0,PACLItaxel (TaxOL),046997
63323006402.0,126.0,Magnesium Sulfate Replacement (Critical Care and Oncology),001417
406917576.0,55.0,Fentanyl Patch,015882
60505708002.0,244.0,Fentanyl Patch,059102
406912576.0,80.0,Fentanyl Patch,015880
63323071100.0,60.0,Leucovorin Calcium,044542
25021031002.0,229.0,Nitroprusside Sodium,019652
944270004.0,180.0,GammaGARD Liquid,019103
68982062303.0,377.0,Albumin 5% (25g / 500mL),006330
14789001202.0,33.0,Nitroprusside Sodium,019652
10019003473.0,415.0,Fentanyl Citrate,041384
23317033128.0,63.0,Hydrocortisone Oint 1%,007547
93725401.0,24.0,glimepiride,025179
58914011110.0,316.0,Viokase-8,003138
409371801.0,81.0,Ampicillin Sodium,008937
11701003816.0,49.0,Miconazole Powder 2%,007367
70756081135.0,11.0,Nystatin-Triamcinolone Ointment,048530
36000000824.0,134.0,Ciprofloxacin IV,015920
7489220.0,81.0,Ropinirole HCl,029160
29316020.0,47.0,Rosiglitazone Maleate,042663
338001602.0,31.0,D5W (Glass Bottle),001972
172541346.0,139.0,Fluconazole,013724
536016097.0,248.0,Ascorbic Acid (Liquid),002142
68094021462.0,181.0,Carbamazepine Suspension,004557
43598093109.0,162.0,Desmopressin Acetate,006615
8451001.0,27.0,Gemtuzumab Ozogamicin,045273
904686704.0,81.0,"Tretinoin (ATRA, All-Transretinoic Acid)",024466
59762500702.0,26.0,Misoprostol,015197
52433001.0,44.0,Etonogestrel (Nexplanon),043963
472098792.0,36.0,Clindamycin 1% Solution,007727
63323056984.0,301.0,Enoxaparin Sodium,044668
68084039901.0,199.0,Finasteride,041440
51079093820.0,353.0,Terazosin,022651
378180777.0,140.0,Levothyroxine Sodium,015523
60687020601.0,108.0,Diltiazem Extended-Release,016570
300304611.0,23.0,lansoprazole,030107
52544028324.0,8.0,Crinone,034383
149047201.0,93.0,Risedronate,050364
15301238.0,41.0,Carmustine,008782
55390013110.0,171.0,Cytarabine,008805
168020160.0,85.0,Clindamycin,007727
59572030101.0,70.0,Melphalan,019196
74454801.0,28.0,Pentamidine Isethionate,009599
55390012210.0,585.0,CycloSPORINE (Sandimmune),044073
904525530.0,31.0,Acetaminophen,016948
58468010002.0,35.0,Clofarabine ,058571
4025901.0,491.0,Mycophenolate Mofetil,023724
49011528.0,15.0,Anidulafungin,062989
68180060207.0,52.0,LaMIVudine,024417
65197000101.0,42.0,Phenoxybenzamine HCl,005108
24338023012.0,405.0,NiMODipine,080991
60687038701.0,239.0,Midodrine,017118
409729973.0,83.0,Sodium Acetate,001205
409114102.0,117.0,Sodium Chloride ,001220
69784023120.0,37.0,Sodium Acetate,001205
61314020315.0,220.0,Pilocarpine 1%,007822
63323053784.0,141.0,Enoxaparin (Treatment),044668
68084018901.0,146.0,Zolpidem Tartrate,019187
68850001202.0,302.0,Ethambutol HCl,009426
23155029042.0,93.0,Amikacin,066450
703903203.0,4.0,Amikacin,066447
517250210.0,238.0,Caffeine-Sodium Benzoate,019074
64764024060.0,531.0,Lubiprostone,060341
591350904.0,9.0,Clonidine 7-Day Patch 0.2 mg/24 hr,000344
143972905.0,86.0,Benztropine Mesylate,004588
50458055110.0,279.0,PALIperidone ER,061986
63323036501.0,241.0,Octreotide Acetate,053976
264780010.0,152.0,0.9% Sodium Chloride (EXCEL BAG),001210
25021021350.0,127.0,PACLItaxel (TaxOL),046997
61703033956.0,38.0,CARBOplatin,038450
3161112.0,245.0,Entecavir,058934
65862002106.0,53.0,Mirtazapine,047453
61553034633.0,73.0,PHENYLEPHrine,066206
372000604.0,35.0,Guaifenesin,022210
436067216.0,276.0,Dakins 1/4 Strength,061425
430075227.0,116.0,Mesalamine,015237
69076047501.0,142.0,Glycopyrrolate,004887
574022301.0,16.0,Liothyronine Sodium,006660
597008461.0,137.0,Mirapex,031782
245000331.0,84.0,Potassium Iodide,001676
143967401.0,260.0,Argatroban,047021
55111067810.0,127.0,Fondaparinux,049808
93022001.0,19.0,bicalutamide,024153
25152534.0,209.0,Celecoxib,041286
51079089120.0,599.0,Bumetanide,008221
65862014736.0,444.0,Sumatriptan Succinate,022479
51991093898.0,16.0,PACLItaxel (TaxOL),046997
50268060015.0,15.0,NIFEdipine (Immediate Release),000568
62175044214.0,320.0,Miralax,034313
172566310.0,336.0,BusPIRone,003782
69600121.0,30.0,Fosphenytoin,063664
338049102.0,12.0,Lipid Emulsion 20%,006375
186116502.0,17.0,Calcium Chloride,001348
409159304.0,35.0,Tromethamine,001191
60505250201.0,280.0,Leflunomide,040549
39022211.0,158.0,Glimepiride,025180
50474097075.0,87.0,BRIVAracetam,075591
70127010010.0,40.0,Cannabidiol (CBD) (Epidiolex) Oral Soln,078778
50474057009.0,183.0,BRIVAracetam,075600
66213042510.0,81.0,Donnatal,004777
54873725.0,20.0,Propantheline Bromide,004877
51079074220.0,46.0,Piroxicam,008370
54001020.0,266.0,Flecainide Acetate,000265
62175017737.0,197.0,Moexipril,023592
409202520.0,61.0,DOBUTamine,064535
39822100001.0,250.0,Tranexamic Acid,068183
51672412401.0,558.0,Carbamazepine (Extended-Release),016773
83006230.0,317.0,Carbamazepine XR,016773
74156410.0,1130.0,Valproate Sodium,031533
51079043420.0,63.0,Megestrol Acetate,008828
555099702.0,49.0,Fludrocortisone Acetate,006812
703012501.0,89.0,Daptomycin,053190
31670972.0,19.0,Metoclopramide,005229
57237004701.0,154.0,Divalproex (DELayed Release),004539
72140003147.0,68.0,Aquaphor Ointment,016307
52011890.0,80.0,Asenapine,065537
11980018005.0,71.0,PrednisoLONE Acetate 1% Ophth. Susp.,007894
43199001560.0,50.0,Vitamin D,002171
703040402.0,90.0,L-Carnitine,046990
68220014015.0,154.0,Hydrocortisone Acetate 10%  Foam,037044
4024126.0,16.0,Granisetron HCl,021592
3085222.0,108.0,Dasatinib,064161
51479004215.0,204.0,Aztreonam,009362
6499541.0,2.0,Hepatitis B Vaccine,062678
15050541.0,40.0,Cyclophosphamide,008765
66479024725.0,5.0,Leucovorin Calcium,044534
54569452500.0,181.0,Methotrexate Sodium,008798
9076004.0,154.0,Clindamycin Suspension,009346
68382091711.0,350.0,Methylprednisolone,006742
37205071226.0,187.0,Dextromethorphan-Guaifenesin (Sugar Free),000652
68382038306.0,40.0,Exemestane,044186
54329450.0,5.0,Furosemide,008206
65924007.0,18.0,Durezol,064354
67546011114.0,12.0,nitazoxanide,029984
63459034804.0,28.0,BENDAmustine,075249
57664017508.0,9.0,paromomycin,009585
51927371900.0,39.0,INV-Clofazimine,065800
76310002425.0,59.0,Foscarnet Sodium,016348
50111078910.0,39.0,Azithromycin,027252
591079401.0,303.0,DICYCLOMine,004918
52544047030.0,199.0,Testosterone 5mg Patch,031376
378240101.0,1.0,Trifluoperazine HCl,003851
25021018510.0,233.0,Ganciclovir,078313
7351920.0,27.0,Dextroamphetamine,005011
16729027735.0,520.0,Methotrexate,051610
378910493.0,258.0,Nitroglycerin Patch,000468
42023018201.0,618.0,Argatroban,047021
67457059304.0,39.0,Fondaparinux,058354
9513601.0,56.0,Linezolid,045132
3224011.0,288.0,Aztreonam,014197
63304055201.0,58.0,Clorazepate Dipotassium,003745
904563461.0,57.0,MetFORMIN (Glucophage),013318
536407401.0,70.0,Niacin SR,002379
310075290.0,71.0,Rosuvastatin Calcium,051785
11980080103.0,20.0,Flurbiprofen 0.03%,007905
29336030510.0,575.0,Flecainide Acetate,000265
781707787.0,115.0,Metronidazole Gel 0.75%-Vaginal,016939
17772010301.0,43.0,Topiramate (Topamax),071346
51079097520.0,448.0,Lovastatin,006460
63739021310.0,115.0,Promethazine,003878
904762331.0,76.0,Hydrocortisone Cream 1%,007544
54002025.0,236.0,Lithium Carbonate CR (Eskalith),004005
536105656.0,64.0,Benzoyl Peroxide Gel 10%,005810
536196297.0,22.0,Salicylic Acid-Sulfur,005754
472003616.0,24.0,Chlorhexidine Gluconate 0.12% Oral Rinse,057959
51079050920.0,1020.0,Mycophenolate Sodium DR,052120
60432053760.0,352.0,Nystatin Oral Suspension,009537
10147170007.0,29.0,Itraconazole,016949
51672208001.0,146.0,Terbinafine 1% Cream,018273
469520230.0,58.0,Protopic,047347
185012801.0,72.0,Bumetanide,008221
60687045121.0,48.0,Eplerenone,051036
63739052510.0,30.0,ValACYclovir,023989
17856082305.0,123.0,Bactrim Desensitization,071216
64764011901.0,11.0,Colchicine,008334
338003003.0,59.0,Dextrose 20% in Water (D20W),001980
74621411.0,220.0,Divalproex Sodium,004539
59762130801.0,40.0,Linezolid,045132
51079050820.0,316.0,Mycophenolate Sodium DR,052119
70121145407.0,366.0,Meropenem,026488
121075908.0,125.0,PrednisoLONE Oral Solution,047282
904662361.0,150.0,Tacrolimus,041832
6385602.0,15.0,Imipenem-cilastatin-relebactam *NF*,080066
55150025410.0,209.0,Lidocaine 2%,003405
68094012362.0,9.0,OXcarbazepine,033724
904205159.0,122.0,DimenhyDRINATE,004720
54829816.0,58.0,Furosemide Rapid Oral Densitization ,008207
51079011520.0,62.0,Trihexyphenidyl HCl,004581
68084061101.0,160.0,Amantadine,004575
62756079688.0,172.0,Divalproex (DELayed Release),004538
832051201.0,71.0,Bethanechol,004741
43386009019.0,168.0,Golytely,062533
50458030611.0,206.0,RisperiDONE Long Acting Injection,052934
65162067384.0,460.0,RisperiDONE,026177
70860060110.0,175.0,Midazolam,003780
25208000203.0,135.0,Tirofiban,043237
51079078320.0,309.0,Carbidopa-Levodopa (25-250),002539
955173530.0,60.0,leflunomide,040549
54868231900.0,7.0,leflunomide,040550
3037113.0,35.0,Belatacept,067516
67457038681.0,46.0,Mycophenolate Mofetil,040376
51991090601.0,4.0,Tetracycline,009189
63395020113.0,38.0,Evoxac,044913
536730001.0,238.0,Vitamin B Complex w/C,047608
61703020431.0,136.0,Acetylcysteine 20%,000592
70860065110.0,51.0,Rocuronium,021727
904650904.0,323.0,ARIPiprazole,060225
409259605.0,99.0,Midazolam,003780
51079056103.0,230.0,modafinil,025848
23155007101.0,200.0,MethIMAzole,006674
409476586.0,26.0,Ciprofloxacin IV,057825
59011044501.0,19.0,HYDROmorphone (Dilaudid),062825
173073002.0,45.0,buPROPion HCl,053006
93001806.0,108.0,Tolterodine,039139
409427001.0,181.0,Lidocaine 1% P.F.,060675
8290003528.0,123.0,Syringe (Intrapleural),019529
49452760002.0,6.0,Talc (Sterile),005517
65862092730.0,59.0,Finasteride,037050
36000030660.0,69.0,Acetaminophen IV,073263
904517416.0,37.0,DiphenhydrAMINE,016675
69097042602.0,471.0,Entecavir,058934
64980013009.0,37.0,Levocarnitine,040520
591566101.0,32.0,Sulindac,008365
781305995.0,369.0,Digoxin,000015
42858070101.0,36.0,Theophylline ER,000094
69420030.0,115.0,Sildenafil Citrate,039189
10148010200.0,13.0,Ventavis,060297
26286148.0,116.0,Acarbose,020242
71036240.0,42.0,Dilantin Extended,004521
6033510.0,67.0,Suvorexant,072693
65162064110.0,152.0,Flecainide Acetate,000265
63323049089.0,21.0,Lidocaine 4%,060125
54569515500.0,51.0,NIFEdipine (Extended Release),012059
55150015872.0,15.0,Lidocaine 1%,060671
78044905.0,50.0,Benazepril,016041
78044805.0,326.0,Benazepril,016040
67386031501.0,353.0,Clobazam,020647
67386031321.0,519.0,Clobazam,071282
62856068010.0,143.0,Zonisamide,045100
517490525.0,114.0,Dexamethasone,006778
10147095201.0,29.0,PALIperidone ER,061985
641111834.0,123.0,Fentanyl PCA,041384
75291501.0,128.0,Enoxaparin Sodium,044668
67877025930.0,71.0,Rasagiline,060915
67877012405.0,114.0,Silver Sulfadiazine 1% Cream,007669
57782039726.0,44.0,Cromolyn Sodium (Nasal Inhalation),011689
53905050101.0,2.0,Rabies Vaccine,036447
13533061810.0,7.0,Rabies Immune Globulin,009669
169406012.0,56.0,liraglutide,065344
472038115.0,122.0,Betamethasone Dipro 0.05% Oint,007569
8253303.0,13.0,Levonorgestrel-Ethinyl Estrad,003314
409508411.0,151.0,CefTAZidime,009172
51079022320.0,73.0,Montelukast,038451
50474080203.0,17.0,rotigotine,060486
24208036705.0,22.0,Ocuvite,016489
247120004.0,32.0,Norepinephrine,004939
57962014009.0,17.0,Ibrutinib,071674
54849619.0,9.0,Leucovorin Calcium,044539
42023014901.0,30.0,Melphalan,019196
781197101.0,82.0,Desipramine,046103
23155057801.0,12.0,Desipramine,046103
49884085692.0,135.0,Ribavirin,048664
51079016320.0,55.0,Chlorpheniramine Maleate,011640
64679096501.0,81.0,Bethanechol,004742
59212042510.0,30.0,Donnatal,004777
39822061501.0,174.0,Colistin,009357
42367020384.0,137.0,Argatroban,067862
8083721.0,123.0,Venlafaxine XR,046403
8103006.0,311.0,Sirolimus,043458
42254029002.0,100.0,Desitin,047061
143972024.0,72.0,LevoFLOXacin,046770
409403101.0,294.0,Mannitol,008151
51672130406.0,12.0,Terconazole 0.4% Vag. Cream,007008
55111055610.0,63.0,Decitabine,060839
603624021.0,59.0,Trihexyphenidyl,004581
49884005501.0,84.0,Imipramine,046069
51079048820.0,104.0,Fluphenazine,003824
132007912.0,35.0,Glycerin Supps,002982
38341010677.0,89.0,Orabase w/ Benzocaine Paste,023752
45802006003.0,13.0,Bacitracin Ointment,007731
76329331601.0,36.0,EPINEPHrine,004934
641601310.0,184.0,Diltiazem,016424
59676057001.0,590.0,Etravirine,063597
409771503.0,307.0,mannitol 20 %,008148
51672413101.0,60.0,LamoTRIgine,017871
6027528.0,58.0,Montelukast Sodium,037003
597036082.0,165.0,Dabigatran Etexilate,066781
43386014001.0,12.0,Methylergonovine Maleate,003279
54482030101.0,19.0,*NF* Pegaspargase,021614
48818000102.0,4.0,Pralatrexate,065650
16729011431.0,456.0,Etoposide,008841
17478071310.0,65.0,ofloxacin,019734
63323010365.0,91.0,CISplatin,008785
67457021102.0,71.0,Fomepizole,037000
409910420.0,137.0,DOPamine,004985
409163110.0,109.0,Calcium Chloride,001349
50383081016.0,150.0,Acyclovir,014182
93075601.0,64.0,Piroxicam,008370
50742062201.0,178.0,NIFEdipine (Extended Release),012061
93102406.0,54.0,Nefazodone,046254
904027760.0,164.0,Vitamin E,002212
68084011201.0,136.0,GlipiZIDE XL,021839
37000047508.0,111.0,Bismuth Subsalicylate,002858
430078327.0,25.0,mesalamine,053882
55887019190.0,36.0,Propranolol LA,051907
46122064654.0,174.0,Diclofenac Topical Gel 1%,018293
409509216.0,461.0,CefTAZidime,059747
703507937.0,26.0,Hespan,006342
185013001.0,622.0,Bumetanide,008223
24208068615.0,128.0,Pilocarpine 4%,007826
61314020415.0,150.0,Pilocarpine 2%,007824
187301030.0,823.0,Pyridostigmine Bromide,004764
54569204000.0,39.0,Silver Sulfadiazine 1% Cream,007669
61314020615.0,201.0,Pilocarpine 4%,007826
517265025.0,172.0,Magnesium Sulfate,001417
63323010351.0,286.0,CISplatin,008785
68084035721.0,60.0,RifAMPin,009322
169368512.0,463.0,Insulin,051718
172428610.0,165.0,Verapamil SR,013670
63739027510.0,292.0,HYDROmorphone (Dilaudid),004110
63323018001.0,114.0,Pyridoxine,002419
10702007601.0,154.0,Methylphenidate SR,004029
60687054921.0,222.0,Ranolazine ER,060333
51079051620.0,601.0,ChlorproMAZINE,003797
51079058820.0,159.0,Thiothixene,003999
15322022.0,24.0,CISplatin,008785
85057102.0,27.0,Interferon Alfa-2B,011695
53905099101.0,147.0,Aldesleukin,016805
55390009110.0,7.0,VinBLAStine,008809
26815120.0,7.0,Dacarbazine,008834
78049561.0,208.0,Aldesleukin,016805
55390009010.0,50.0,Dacarbazine,008834
338001308.0,42.0,Sterile Water,001166
17317001801.0,59.0,Alum Potassium,005671
45802043803.0,40.0,Hydrocortisone Cream 1%,007544
76329333901.0,94.0,Atropine Sulfate,004817
58914011210.0,3.0,Viokace,068742
93578656.0,104.0,Entecavir,058934
24571010305.0,10.0,PrismaSol  (B32 K0),062464
47335067281.0,80.0,Diltiazem Extended-Release,024539
781312495.0,217.0,Nafcillin Desensitization,008966
998033105.0,55.0,Scopolamine 0.25% Ophth Soln,007869
168002638.0,65.0,Bacitracin Ophthalmic Oint,007990
68462034737.0,5.0,OxycoDONE (Concentrated Oral Soln),015065
187433005.0,21.0,Isoproterenol,004941
65757030001.0,27.0,Vivitrol,060935
17478060510.0,179.0,Dorzolamide 2%/Timolol 0.5% Ophth.,039531
55150025930.0,110.0,Acetylcysteine (IV),024398
68084079025.0,62.0,ClomiPRAMINE,046120
54868479700.0,35.0,Zymar,051932
310072010.0,16.0,Fulvestrant,050307
258371101.0,4.0,Rimantadine,020987
228206710.0,57.0,Oxazepam,003769
517037510.0,5.0,Indigotindisulfonate Sodium,008260
143987201.0,42.0,Propranolol,043103
54372763.0,17.0,Propranolo,005120
11701005032.0,18.0,Critic-Aid,046173
69452013317.0,101.0,Dofetilide,044362
51672201002.0,47.0,Hydrocortisone Cream 0.5%,007543
172443160.0,152.0,Misoprostol,002767
37024130.0,147.0,azelastine,029893
78032705.0,358.0,Comtan,041199
55150021899.0,51.0,Eptifibatide,039891
4001823.0,112.0,Ticlopidine HCl,016375
43598028335.0,105.0,Liposomal DOXOrubicin (Doxil),024447
47781056926.0,11.0,Fluocinonide 0.05% Ointment,007617
186037220.0,207.0,Symbicort,062725
781120501.0,16.0,Penicillin V Potassium,008879
517071001.0,35.0,Fomepizole,037000
8078102.0,196.0,Venlafaxine,046399
50458030811.0,93.0,Risperidone Long Acting Injection,052936
60505258700.0,315.0,Risperidone,021155
703005104.0,1.0,methylPREDNISolone acetate,006725
703003104.0,16.0,methylPREDNISolone acetate,006724
173051900.0,159.0,Epoprostenol,024472
10019007002.0,93.0,Milrinone,017051
31890163.0,18.0,guanFACINE,000364
54569100100.0,60.0,Acetaminophen w/Codeine Elixir,045155
51079008220.0,33.0,Isoniazid,009415
173038237.0,4.0,CefTAZidime,009174
69238148901.0,85.0,Bumetanide,008221
55390013301.0,434.0,Cytarabine,008804
55390003410.0,13.0,Methotrexate Sodium P.F.,051610
51991079306.0,56.0,rivastigmine tartrate,040155
49884050101.0,154.0,Budesonide,025750
51079088920.0,95.0,Pentoxifylline,006573
64764008060.0,105.0,Lubiprostone,063946
186198804.0,130.0,Bude,046525
26858231.0,15.0,*NF* Moxifloxacin,049742
62856038901.0,23.0,Eribulin,066838
64100001.0,105.0,Papain-Urea Ointment,047687
78035105.0,56.0,Nateglinide,047333
53014084261.0,78.0,Dextromethorphan Poly Complex,004630
74227811.0,47.0,Trandolapril,026376
172541211.0,40.0,Fluconazole,022141
517182001.0,204.0,Chlorothiazide Sodium,008171
45802004835.0,32.0,Nystatin Ointment,007283
